internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
237133936,Bradypus crinitus,ANIMALIA,CHORDATA,MAMMALIA,PILOSA,BRADYPODIDAE,Bradypus,crinitus,,,,,"J.E. Gray, 1850","<span lang=""EN-US"">A recently published taxonomic review (Miranda&#160;<em>et al</em>. 2023) proposes to split<span lang=""EN-US"">&#160;<span lang=""EN-US"">the northern (in southern Bahia and Sergipe) and southern subpopulations (Espírito Santo and Rio de Janeiro) into two species -&#160;<em>Bradypus torquatus&#160;</em>(Bahia and Sergipe) and&#160;<em>Bradypus crinitus&#160;</em>(Rio de Janeiro and Espírito Santo), respectively. The subpopulations were already considered genetically distinct, according to previous studies (Lara-Ruiz&#160;<em>et al</em>. 2008, Schetino<em>&#160;et al</em>. 2017). This recent analysis (Miranda&#160;<em>et al</em>. 2023), based on coalescent delimitation using mitochondrial and nuclear DNA, morphological analyses and field observations, recognizes that they are in fact two species,&#160;<em>B. torquatus</em>&#160;and&#160;<em>B. crinitus</em>.<br/><br/>The Maned Sloth was occasionally classified as a subgenus of&#160;<em>Bradypus</em>&#160;or placed in his own genus,&#160;<em>Scaeopus</em>&#160;(Hayssen 2009, Wetzel and Ávila-Pires 1980) due to its morphological distinctiveness. A growing number of molecular studies supports this differentiation (Gibb&#160;<em>et al</em>. 2016, Schetino&#160;<em>et al</em>. 2017, Ruiz-Garcia&#160;<em>et al</em>. 2020), but additional studies are needed to confirm this.</span>"
22728673,Cyanoramphus ulietanus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyanoramphus,ulietanus,,,,,"(Gmelin, 1788)",
13653,Monachus monachus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Monachus,monachus,,,,,"(Hermann, 1779)","The Mediterranean Monk Seal (<em>Monachus monachus</em>) is the sole representative of the genus <em>Monachus </em>(Scheel<em> et al</em>. 2014). The global distribution of the species includes one subpopulation in the eastern Mediterranean Sea and two subpopulations in the North Atlantic [i.e., one in the Cabo Blanco Peninsula (Ras Nouadhibou), western Africa and one in the Archipelago of Madeira]. Examination of mitochondrial and nuclear DNA has indicated genetic differences among and between Monk Seal subpopulations in the Atlantic and the eastern Mediterranean Sea (Pastor <em>et al</em>. 2007, Karamanlidis <em>et al</em>. 2016b, Gaubert <em>et al</em>. 2019, Rey-Iglesia <em>et al</em>. 2020, Salmona <em>et al</em>. 2022), but to date no separation of this species into subspecies has been suggested taxonomically."
22685182,Cyanoramphus zealandicus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyanoramphus,zealandicus,,,,,"(Latham, 1790)",
22685156,Psephotellus pulcherrimus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psephotellus,pulcherrimus,,,,,"(Gould, 1845)",<em>Psephotellus pulcherrimus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Psephotus</em>.
22710511,Aplonis fusca,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,fusca,,,,,"Gould, 1836",Two subspecies recognized.
22710496,Aplonis corvina,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,corvina,,,,,"(Kittlitz, 1833)",
57442,Mantella crocea,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Mantella,crocea,,,,,"Pintak &amp; Böhme, 1990","This species and <em>Mantella milotympanum</em> might be colour variants of the same species (M. Vences and F. Glaw pers. comm.).  Populations with intermediate characteristics between <span style=""font-style: italic;"">Mantella crocea</span> and <span style=""font-style: italic;"">M. milotympanum</span> have been recorded from north of Fierenana, Andriabe, Savakoanina and the Zahamena reserve (Chiari <span style=""font-style: italic;"">et al</span>. 2004)."
241147290,Pomatoschistus anatoliae,ANIMALIA,CHORDATA,ACTINOPTERYGII,GOBIIFORMES,GOBIIDAE,Pomatoschistus,anatoliae,,,,,"Engin &amp; Innal, 2017",
103780078,Acrocephalus luscinius,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,luscinius,,,,,"(Quoy &amp; Gaimard, 1830)","<p><em>Acrocephalus luscinius, A. hiwae, A. yamashinae, A. astrolabii </em>and<em> A. nijoi </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. luscinius</em> following Sibley &amp; Monroe (1990, 1993).</p>"
103780109,Acrocephalus nijoi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,nijoi,,,,,"(Yamashina, 1940)","<p><em>Acrocephalus luscinius, A. hiwae, A. yamashinae, A. astrolabii </em>and<em> A. nijoi </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. luscinius</em> following Sibley &amp; Monroe (1990, 1993).</p>"
103780103,Acrocephalus yamashinae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,yamashinae,,,,,"(Taka-Tsukasa, 1931)","<p><em>Acrocephalus luscinius, A. hiwae, A. yamashinae, A. astrolabii </em>and<em> A. nijoi </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. luscinius</em> following Sibley &amp; Monroe (1990, 1993).</p>"
103780118,Acrocephalus hiwae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,hiwae,,,,,"Yamashina, 1942","<p><em>Acrocephalus luscinius, A. hiwae, A. yamashinae, A. astrolabii </em>and<em> A. nijoi </em>(del Hoyo and Collar 2016) were previously lumped as <em>A. luscinius</em> following Sibley &amp; Monroe (1990, 1993).</p>"
20824,Sternotherus depressus,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,KINOSTERNIDAE,Sternotherus,depressus,,,,,"Tinkle &amp;  Webb, 1955","<p><a name=""_Hlk133877439"">Hybridization of <em>Sternotherus depressus</em>&#160;with <em>Sternotherus peltifer</em>&#160;occurs in some areas along the periphery of the range of <em>S. depressus</em>, notably in the southern portion of its range (Mount 1981, Ernst <em>et al</em>. 1989, </a><a name=""_Hlk133877356"">Scott and Rissler 2015, Scott <em>et al</em>. 2019</a>).</p>"
22735592,Acrocephalus musae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Acrocephalus,musae,,,,,"(Forster, 1844)","<p><em>Acrocephalus caffer, A. musae </em>and<em> A. longirostris</em> (del Hoyo and Collar 2016) were previously lumped as <em>A. caffer</em> following Sibley and Monroe (1990, 1993).</p>"
103829706,Himatione fraithii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Himatione,fraithii,,,,,"(Rothschild, 1892)","<p><em>Himatione sanguinea</em> and<em> H. fraithii</em> (del Hoyo and Collar 2016) were previously lumped as<em> H. sanguinea </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).</p>"
22720840,Ciridops anna,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Ciridops,anna,,,,,"(Dole, 1879)",
22705251,Vireo gracilirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Vireo,gracilirostris,,,,,"Sharpe, 1890",
22720852,Drepanis funerea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Drepanis,funerea,,,,,"Newton, 1893",
22699268,Elaenia ridleyana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Elaenia,ridleyana,,,,,"Sharpe, 1888",
22720738,Dysmorodrepanis munroi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Dysmorodrepanis,munroi,,,,,"Perkins, 1919",
49830649,Oligosarcus schindleri,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CHARACIDAE,Oligosarcus,schindleri,,,,,"Menezes & Gery, 1983",
136162,Atelopus epikeisthos,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,epikeisthos,,,,,"Lötters, Schulte &amp; Duellman, 2004","<em>Atelopus epikeisthos</em> can be distinguished from other similar species by a combination of morphological features and colour patterns (Lötters <span style=""font-style: italic;"">et al.</span> 2004)."
54523,Atelopus lozanoi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,lozanoi,,,,,"Osorno-Muñoz, Ardila-Robayo &amp; Ruíz-Carranza, 2001",
54533,Atelopus nepiozomus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,nepiozomus,,,,,"Peters, 1973","Yánez-Muñoz <em>et al</em><em>. </em>(2010) reported this species from Parque Nacaional Podocarpus, but Frenkel <em>et al</em><em>. </em>(2018) note that this actually corresponds to another species, <em>Atelopus halihelos</em>."
81646204,Atelopus marinkellei,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,marinkellei,,,,,"Cochran &amp; Goin, 1970",This is a split from the broader concept of <em>Atelopus ebenoides</em> (Rueda-Almonacid and Rueda-Martínez 2005)
49546174,Boophis elenae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MANTELLIDAE,Boophis,elenae,,,,,"Andreone, 1993",This is a restricted concept of this species following the split of <em>Boophis sandrae</em> (Glaw <em>et al.</em> 2010).
22720823,Paroreomyza flammea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Paroreomyza,flammea,,,,,"(Wilson, 1889)",
22708559,Myadestes myadestinus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Myadestes,myadestinus,,,,,"(Stejneger, 1887)",
22710499,Aplonis mavornata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,mavornata,,,,,"Buller, 1887",
22734867,Aplonis ulietensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,STURNIDAE,Aplonis,ulietensis,,,,,"(Gmelin, 1788)",<p><em>Aplonis ulietensis </em>(del Hoyo and Collar 2016) is recognised as a species following the work of Hume and Walters (2012).</p>
22728902,Poodytes rufescens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Poodytes,rufescens,,,,,"(Buller, 1869)","<p><em>Poodytes rufescens </em>(del Hoyo and Collar 2016) was previously listed as <em>Bowdleria rufescens</em>. Usually considered a subspecies of <em>P. punctatus</em>, but sometimes treated as separate species (perhaps more closely related to Fijian <em>Cincloramphus rufus</em>). Differed from <em>P. punctatus </em>in its white vs brown-streaked grey chin to lower belly (4); strong rufescent tone of upperparts, wings, tail and flanks (2); bolder, blacker streaks on upperparts and flanks (2); and osteological features (Olson 1990b). Close in size to <em>P. caudatus</em>, which was previously also treated as a subspecies of <em>P. punctatus.</em> Monotypic.</p>"
22698580,Xenicus longipes,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHISITTIDAE,Xenicus,longipes,,,,,"(Gmelin, 1789)",
22704724,Gerygone insularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACANTHIZIDAE,Gerygone,insularis,,,,,"Ramsay, 1879",
22728814,Anthornis melanocephala,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Anthornis,melanocephala,,,,,G.R. Gray 1843,"Often treated as a subspecies of <em>A. melanura</em> of mainland New Zealand and other islands, but differed in larger size of male, greater extent of blue on the head, less yellow in plumage overall and no yellow flank patch, and in having a yellow, not a dark, eye. Monotypic."
62178398,Coenocorypha barrierensis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Coenocorypha,barrierensis,,,,,"Oliver, 1955","<p><em>Coenocorypha aucklandica</em>, <em>C. huegeli</em>,<em> C. barrierensis</em> and C<em>. iredalei</em> (del Hoyo and Collar 2014) were previously lumped as <em>C. aucklandica </em>following Sibley and Monroe (1990, 1993).</p>"
62289108,Prosobonia cancellata,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Prosobonia,cancellata,,,,,"(Gmelin, 1789)","<em>Prosobonia cancellata</em> and <em>P. parvirostris</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. cancellata</em> following Sibley and Monroe (1990, 1993)."
22728772,Prosobonia ellisi,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Prosobonia,ellisi,,,,,"(Gmelin, 1789)",
22728658,Alopochen mauritiana,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Alopochen,mauritiana,,,,,"(Newton &amp; Gadow, 1893)",<em>Alopochen mauritiana</em> (del Hoyo and Collar 2014) was previously listed as <em>A. mauritianus</em>.
22724147,Icterus oberi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Icterus,oberi,,,,,"Lawrence, 1880",
22695855,Buteogallus coronatus,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Buteogallus,coronatus,,,,,"(Vieillot, 1817)",<em>Buteogallus coronatu</em>s&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Harpyhaliaetus</em>.
18435537,Atelopus pastuso,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,pastuso,,,,,"Coloma, Duellman, Almendáriz, Ron, Terán-Valdez &amp; Guayasamin, 2010",
18435521,Atelopus ardila,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,ardila,,,,,"Coloma, Duellman, Almendáriz, Ron, Terán-Valdez &amp; Guayasamin, 2010",
248637991,Pseudomys gouldii,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,gouldii,,,,,"(Waterhouse, 1839)","No subspecies are recognised for&#160;<em>Pseudomys gouldii</em>. The original Shark Bay specimen was described as&#160;<em>Pseudomys praeconis</em>, but research demonstrated that&#160;<em>P. praeconis</em>&#160;should be synonymised with&#160;<em>P. fieldi</em>, described from a single Alice Springs specimen (Baynes 1990). Subsequently,&#160;<em>P. fieldi</em> has been shown to be synonymous with <em>P. gouldii</em> (Roycroft <em>et al</em>. 2021). Previously, Mahoney and Richardson (1988) recognised that <em>P. rawlinnae</em>&#160;was synonymous with <em>P. gouldii</em>."
22720734,Psittirostra psittacea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Psittirostra,psittacea,,,,,"(Gmelin, 1789)",
22693199,Numenius madagascariensis,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Numenius,madagascariensis,,,,,"(Linnaeus, 1766)",
22714229,Zosterops albogularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ZOSTEROPIDAE,Zosterops,albogularis,,,,,"Gould, 1837",
103823616,Hemignathus hanapepe,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Hemignathus,hanapepe,,,,,"Wilson, 1889","<p><em>Hemignathus lucidus</em>,<em> H. hanapepe</em> and<em> H. affinis</em> (del Hoyo and Collar 2016) were previously lumped as<em> H. lucidus </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).</p>"
103824084,Loxops ochraceus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Loxops,ochraceus,,,,,"Rothschild, 1893","<p><em>Loxops coccineus</em>,<em> L. ochraceus</em> and<em> L. wolstenholmei</em> (del Hoyo and Collar 2016) were previously lumped as<em> L. coccineus </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993).</p>"
250585368,Leptonotus vincentae,ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Leptonotus,vincentae,,,,,"Luzzatto &amp; Estalles, 2019",
22716358,Argya longirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LEIOTRICHIDAE,Argya,longirostris,,,,,"(Moore, 1854)",<p>Previously listed as&#160;<em>Chatarrhaea longirostris&#160;</em>(del Hoyo and Collar 2016) but moved to current genus following Cai<em> et al. </em>(2019). Formerly listed as&#160;<em>Turdoides longirostris</em>. Birds reported from SW Myanmar not yet assigned to subspecies. Two subspecies recognized.</p>
22723149,Rowettia goughensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,THRAUPIDAE,Rowettia,goughensis,,,,,"(Clarke, 1904)",Monotypic.
22685185,Eunymphicus cornutus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eunymphicus,cornutus,,,,,"(Gmelin, 1788)",
148447462,Cobitis pumila,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Cobitis,pumila,,,,,"Kim &amp; Lee, 1987","In Korean literature, the species is placed in genus&#160;<em>Iksookimia</em>."
148447656,Cobitis yongdokensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,COBITIDAE,Cobitis,yongdokensis,,,,,"(Kim &amp; Park, 1997)","In Korean literature, the species is placed in genus&#160;<em>Iksookimia</em>."
45536685,Telmatobius mendelsoni,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,mendelsoni,,,,,"De la Riva, Trueb &amp; Duellman, 2012",
58084,Petropedetes perreti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PETROPEDETIDAE,Petropedetes,perreti,,,,,"Amiet, 1973",
158467,Atelopus patazensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,patazensis,,,,,"Venegas, Catenazzi, Siu-Ting &amp; Carrillo, 2008",
22693749,Pluvialis squatarola,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,CHARADRIIDAE,Pluvialis,squatarola,,,,,"(Linnaeus, 1758)",
136808,Pseudomys calabyi,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,calabyi,,,,,"Kitchener &amp; Humphreys, 1987",
5223,Conilurus albipes,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Conilurus,albipes,,,,,"(Lichtenstein, 1829)",
11633,Leporillus apicalis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Leporillus,apicalis,,,,,"(J. Gould, 1853)",
45958541,Notomys robustus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,robustus,,,,,"Mahoney, M.J. Smith &amp; Medlin, 2008",
18552,Pseudomys novaehollandiae,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,novaehollandiae,,,,,"(G.R. Waterhouse, 1843)",<p><br/></p>
18557,Pseudomys shortridgei,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,shortridgei,,,,,"(O. Thomas, 1907)",<p>Cooper <em>et al</em>. (2003) reported that there is only limited genetic difference between extant subpopulations from southeastern and southwestern Australia. However a subsequent study using microsatellite and mitochondrial DNA identified differences and proposed that the species comprises two highly-divergent lineages either side of the Nullarbor Plain that should be defined as separate Evolutionary Significant Units (ESUs)<strong> </strong>(Salinas<em> et al.</em> 2009). No subspecies are recognised.</p>
18564,Pseudomys glaucus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,glaucus,,,,,"O. Thomas, 1910",No subspecies are recognised.
14861,Notomys amplus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,amplus,,,,,"Brazenor, 1936",
14862,Notomys aquilo,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,aquilo,,,,,"Thomas, 1921",
14864,Notomys longicaudatus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,longicaudatus,,,,,"(J. Gould, 1844)",
14865,Notomys macrotis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,macrotis,,,,,"O. Thomas, 1921",
14866,Notomys mordax,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,mordax,,,,,"O. Thomas, 1922",<p>No subspecies are recognised. Mahoney (1977) found that the single skull was distinct from other <em>Notomys</em> and that it was likely to be most closely related to Mitchell’s Hopping Mouse <em>N. mitchellii</em>.</p>
19351,Rattus nativitatis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rattus,nativitatis,,,,,"(Thomas, 1889)",
23326,Zyzomys maini,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Zyzomys,maini,,,,,"Kitchener, 1989",
75927841,Conilurus capricornensis,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Conilurus,capricornensis,,,,,"Cramb &amp; Hocknull, 2010",
75927882,Pseudomys auritus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Pseudomys,auritus,,,,,"O. Thomas, 1910",No subspecies are recognized.
22697504,Lophotibis cristata,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,THRESKIORNITHIDAE,Lophotibis,cristata,,,,,"(Boddaert, 1783)",
22697810,Spheniscus demersus,ANIMALIA,CHORDATA,AVES,SPHENISCIFORMES,SPHENISCIDAE,Spheniscus,demersus,,,,,"(Linnaeus, 1758)",
22693464,Calidris falcinellus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Calidris,falcinellus,,,,,"(Pontoppidan, 1763)",<em>Calidris falcinellus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Limicola</em>.
191271,Graodus boucardi,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,LEUCISCIDAE,Graodus,boucardi,,,,,"(Günther, 1868)",
112139816,Rattus detentus,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Rattus,detentus,,,,,"Timm, Weijola, K.P. Aplin, Flannery &amp; Pine, 2016",
15331,Onychogalea lunata,ANIMALIA,CHORDATA,MAMMALIA,DIPROTODONTIA,MACROPODIDAE,Onychogalea,lunata,,,,,"(Gould, 1841)",No subspecies are recognised
